fare_id,price,currency_type,payment_method
single-kmzone3-Klipheuwel-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Klipheuwel,28.0,R,0
return-kmzone3-Klipheuwel-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Klipheuwel,80.0,R,0
monfri-week-kmzone3-Klipheuwel-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Klipheuwel,100.0,R,0
monsat-week-kmzone3-Klipheuwel-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Klipheuwel,250.0,R,0
month-kmzone3-Klipheuwel-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Koebergweg,12.0,R,0
single-kmzone2-Koebergweg-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Koebergweg,24.0,R,0
return-kmzone2-Koebergweg-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Koebergweg,70.0,R,0
monfri-week-kmzone2-Koebergweg-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Koebergweg,80.0,R,0
monsat-week-kmzone2-Koebergweg-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Koebergweg,220.0,R,0
month-kmzone2-Koebergweg-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Koelenhof,14.0,R,0
single-kmzone3-Koelenhof-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Koelenhof,28.0,R,0
return-kmzone3-Koelenhof-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Koelenhof,80.0,R,0
monfri-week-kmzone3-Koelenhof-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Koelenhof,100.0,R,0
monsat-week-kmzone3-Koelenhof-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Koelenhof,250.0,R,0
month-kmzone3-Koelenhof-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Kraaifontein,14.0,R,0
single-kmzone3-Kraaifontein-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Kraaifontein,28.0,R,0
return-kmzone3-Kraaifontein-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Kraaifontein,80.0,R,0
monfri-week-kmzone3-Kraaifontein-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Kraaifontein,100.0,R,0
monsat-week-kmzone3-Kraaifontein-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Kraaifontein,250.0,R,0
month-kmzone3-Kraaifontein-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Kuilsriver,12.0,R,0
single-kmzone2-Kuilsriver-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Kuilsriver,24.0,R,0
return-kmzone2-Kuilsriver-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Kuilsriver,70.0,R,0
monfri-week-kmzone2-Kuilsriver-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Kuilsriver,80.0,R,0
monsat-week-kmzone2-Kuilsriver-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Kuilsriver,220.0,R,0
month-kmzone2-Kuilsriver-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Kuyasa,14.0,R,0
single-kmzone3-Kuyasa-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Kuyasa,28.0,R,0
return-kmzone3-Kuyasa-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Kuyasa,80.0,R,0
monfri-week-kmzone3-Kuyasa-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Kuyasa,100.0,R,0
monsat-week-kmzone3-Kuyasa-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Kuyasa,250.0,R,0
month-kmzone3-Kuyasa-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Lakeside,14.0,R,0
single-kmzone3-Lakeside-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Lakeside,28.0,R,0
return-kmzone3-Lakeside-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Lakeside,80.0,R,0
monfri-week-kmzone3-Lakeside-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Lakeside,100.0,R,0
monsat-week-kmzone3-Lakeside-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Lakeside,250.0,R,0
month-kmzone3-Lakeside-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Langa,12.0,R,0
single-kmzone2-Langa-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Langa,24.0,R,0
return-kmzone2-Langa-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Langa,70.0,R,0
monfri-week-kmzone2-Langa-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Langa,80.0,R,0
monsat-week-kmzone2-Langa-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Langa,220.0,R,0
month-kmzone2-Langa-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Lansdowne,12.0,R,0
single-kmzone2-Lansdowne-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Lansdowne,24.0,R,0
return-kmzone2-Lansdowne-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Lansdowne,70.0,R,0
monfri-week-kmzone2-Lansdowne-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Lansdowne,80.0,R,0
monsat-week-kmzone2-Lansdowne-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Lansdowne,220.0,R,0
month-kmzone2-Lansdowne-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Lavistown,12.0,R,0
single-kmzone2-Lavistown-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Lavistown,24.0,R,0
return-kmzone2-Lavistown-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Lavistown,70.0,R,0
monfri-week-kmzone2-Lavistown-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Lavistown,80.0,R,0
monsat-week-kmzone2-Lavistown-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Lavistown,220.0,R,0
month-kmzone2-Lavistown-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Lentegeur,14.0,R,0
single-kmzone3-Lentegeur-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Lentegeur,28.0,R,0
return-kmzone3-Lentegeur-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Lentegeur,80.0,R,0
monfri-week-kmzone3-Lentegeur-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Lentegeur,100.0,R,0
monsat-week-kmzone3-Lentegeur-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Lentegeur,250.0,R,0
month-kmzone3-Lentegeur-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Lynedoch,14.0,R,0
single-kmzone3-Lynedoch-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Lynedoch,28.0,R,0
return-kmzone3-Lynedoch-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Lynedoch,80.0,R,0
monfri-week-kmzone3-Lynedoch-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Lynedoch,100.0,R,0
monsat-week-kmzone3-Lynedoch-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Lynedoch,250.0,R,0
month-kmzone3-Lynedoch-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Maitland,12.0,R,0
single-kmzone2-Maitland-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Maitland,24.0,R,0
return-kmzone2-Maitland-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Maitland,70.0,R,0
monfri-week-kmzone2-Maitland-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Maitland,80.0,R,0
monsat-week-kmzone2-Maitland-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Maitland,220.0,R,0
month-kmzone2-Maitland-Goodwood,220.0,R,0
single-kmzone1-Goodwood-Malan,10.0,R,0
single-kmzone1-Malan-Goodwood,10.0,R,0
return-kmzone1-Goodwood-Malan,20.0,R,0
return-kmzone1-Malan-Goodwood,20.0,R,0
monfri-week-kmzone1-Goodwood-Malan,60.0,R,0
monfri-week-kmzone1-Malan-Goodwood,60.0,R,0
monsat-week-kmzone1-Goodwood-Malan,75.0,R,0
monsat-week-kmzone1-Malan-Goodwood,75.0,R,0
month-kmzone1-Goodwood-Malan,180.0,R,0
month-kmzone1-Malan-Goodwood,180.0,R,0
single-kmzone1-Goodwood-Malmesbury,10.0,R,0
single-kmzone1-Malmesbury-Goodwood,10.0,R,0
return-kmzone1-Goodwood-Malmesbury,20.0,R,0
return-kmzone1-Malmesbury-Goodwood,20.0,R,0
monfri-week-kmzone1-Goodwood-Malmesbury,60.0,R,0
monfri-week-kmzone1-Malmesbury-Goodwood,60.0,R,0
monsat-week-kmzone1-Goodwood-Malmesbury,75.0,R,0
monsat-week-kmzone1-Malmesbury-Goodwood,75.0,R,0
month-kmzone1-Goodwood-Malmesbury,180.0,R,0
month-kmzone1-Malmesbury-Goodwood,180.0,R,0
single-kmzone3-Goodwood-Mandalay,14.0,R,0
single-kmzone3-Mandalay-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Mandalay,28.0,R,0
return-kmzone3-Mandalay-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Mandalay,80.0,R,0
monfri-week-kmzone3-Mandalay-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Mandalay,100.0,R,0
monsat-week-kmzone3-Mandalay-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Mandalay,250.0,R,0
month-kmzone3-Mandalay-Goodwood,250.0,R,0
single-kmzone4-Goodwood-Mbekweni,15.0,R,0
single-kmzone4-Mbekweni-Goodwood,15.0,R,0
return-kmzone4-Goodwood-Mbekweni,30.0,R,0
return-kmzone4-Mbekweni-Goodwood,30.0,R,0
monfri-week-kmzone4-Goodwood-Mbekweni,90.0,R,0
monfri-week-kmzone4-Mbekweni-Goodwood,90.0,R,0
monsat-week-kmzone4-Goodwood-Mbekweni,120.0,R,0
monsat-week-kmzone4-Mbekweni-Goodwood,120.0,R,0
month-kmzone4-Goodwood-Mbekweni,280.0,R,0
month-kmzone4-Mbekweni-Goodwood,280.0,R,0
single-kmzone3-Goodwood-Mellish,14.0,R,0
single-kmzone3-Mellish-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Mellish,28.0,R,0
return-kmzone3-Mellish-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Mellish,80.0,R,0
monfri-week-kmzone3-Mellish-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Mellish,100.0,R,0
monsat-week-kmzone3-Mellish-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Mellish,250.0,R,0
month-kmzone3-Mellish-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Melton Rose,14.0,R,0
single-kmzone3-Melton Rose-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Melton Rose,28.0,R,0
return-kmzone3-Melton Rose-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Melton Rose,80.0,R,0
monfri-week-kmzone3-Melton Rose-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Melton Rose,100.0,R,0
monsat-week-kmzone3-Melton Rose-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Melton Rose,250.0,R,0
month-kmzone3-Melton Rose-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Mikpunt,14.0,R,0
single-kmzone3-Mikpunt-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Mikpunt,28.0,R,0
return-kmzone3-Mikpunt-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Mikpunt,80.0,R,0
monfri-week-kmzone3-Mikpunt-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Mikpunt,100.0,R,0
monsat-week-kmzone3-Mikpunt-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Mikpunt,250.0,R,0
month-kmzone3-Mikpunt-Goodwood,250.0,R,0
single-kmzone3-Goodwood-M ' Plain,14.0,R,0
single-kmzone3-M ' Plain-Goodwood,14.0,R,0
return-kmzone3-Goodwood-M ' Plain,28.0,R,0
return-kmzone3-M ' Plain-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-M ' Plain,80.0,R,0
monfri-week-kmzone3-M ' Plain-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-M ' Plain,100.0,R,0
monsat-week-kmzone3-M ' Plain-Goodwood,100.0,R,0
month-kmzone3-Goodwood-M ' Plain,250.0,R,0
month-kmzone3-M ' Plain-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Monte Vista,14.0,R,0
single-kmzone3-Monte Vista-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Monte Vista,28.0,R,0
return-kmzone3-Monte Vista-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Monte Vista,80.0,R,0
monfri-week-kmzone3-Monte Vista-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Monte Vista,100.0,R,0
monsat-week-kmzone3-Monte Vista-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Monte Vista,250.0,R,0
month-kmzone3-Monte Vista-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Mowbray,12.0,R,0
single-kmzone2-Mowbray-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Mowbray,24.0,R,0
return-kmzone2-Mowbray-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Mowbray,70.0,R,0
monfri-week-kmzone2-Mowbray-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Mowbray,80.0,R,0
monsat-week-kmzone2-Mowbray-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Mowbray,220.0,R,0
month-kmzone2-Mowbray-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Muizenberg,14.0,R,0
single-kmzone3-Muizenberg-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Muizenberg,28.0,R,0
return-kmzone3-Muizenberg-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Muizenberg,80.0,R,0
monfri-week-kmzone3-Muizenberg-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Muizenberg,100.0,R,0
monsat-week-kmzone3-Muizenberg-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Muizenberg,250.0,R,0
month-kmzone3-Muizenberg-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Muldersvlei,14.0,R,0
single-kmzone3-Muldersvlei-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Muldersvlei,28.0,R,0
return-kmzone3-Muldersvlei-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Muldersvlei,80.0,R,0
monfri-week-kmzone3-Muldersvlei-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Muldersvlei,100.0,R,0
monsat-week-kmzone3-Muldersvlei-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Muldersvlei,250.0,R,0
month-kmzone3-Muldersvlei-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Mutual,12.0,R,0
single-kmzone2-Mutual-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Mutual,24.0,R,0
return-kmzone2-Mutual-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Mutual,70.0,R,0
monfri-week-kmzone2-Mutual-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Mutual,80.0,R,0
monsat-week-kmzone2-Mutual-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Mutual,220.0,R,0
month-kmzone2-Mutual-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Ndabeni,12.0,R,0
single-kmzone2-Ndabeni-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Ndabeni,24.0,R,0
return-kmzone2-Ndabeni-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Ndabeni,70.0,R,0
monfri-week-kmzone2-Ndabeni-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Ndabeni,80.0,R,0
monsat-week-kmzone2-Ndabeni-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Ndabeni,220.0,R,0
month-kmzone2-Ndabeni-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Netreg,12.0,R,0
single-kmzone2-Netreg-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Netreg,24.0,R,0
return-kmzone2-Netreg-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Netreg,70.0,R,0
monfri-week-kmzone2-Netreg-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Netreg,80.0,R,0
monsat-week-kmzone2-Netreg-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Netreg,220.0,R,0
month-kmzone2-Netreg-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Nolungile,14.0,R,0
single-kmzone3-Nolungile-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Nolungile,28.0,R,0
return-kmzone3-Nolungile-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Nolungile,80.0,R,0
monfri-week-kmzone3-Nolungile-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Nolungile,100.0,R,0
monsat-week-kmzone3-Nolungile-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Nolungile,250.0,R,0
month-kmzone3-Nolungile-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Nonkqubela,14.0,R,0
single-kmzone3-Nonkqubela-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Nonkqubela,28.0,R,0
return-kmzone3-Nonkqubela-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Nonkqubela,80.0,R,0
monfri-week-kmzone3-Nonkqubela-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Nonkqubela,100.0,R,0
monsat-week-kmzone3-Nonkqubela-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Nonkqubela,250.0,R,0
month-kmzone3-Nonkqubela-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Nuweland,12.0,R,0
single-kmzone2-Nuweland-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Nuweland,24.0,R,0
return-kmzone2-Nuweland-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Nuweland,70.0,R,0
monfri-week-kmzone2-Nuweland-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Nuweland,80.0,R,0
monsat-week-kmzone2-Nuweland-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Nuweland,220.0,R,0
month-kmzone2-Nuweland-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Nyanga,14.0,R,0
single-kmzone3-Nyanga-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Nyanga,28.0,R,0
return-kmzone3-Nyanga-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Nyanga,80.0,R,0
monfri-week-kmzone3-Nyanga-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Nyanga,100.0,R,0
monsat-week-kmzone3-Nyanga-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Nyanga,250.0,R,0
month-kmzone3-Nyanga-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Observatory,12.0,R,0
single-kmzone2-Observatory-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Observatory,24.0,R,0
return-kmzone2-Observatory-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Observatory,70.0,R,0
monfri-week-kmzone2-Observatory-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Observatory,80.0,R,0
monsat-week-kmzone2-Observatory-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Observatory,220.0,R,0
month-kmzone2-Observatory-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Oostersee,12.0,R,0
single-kmzone2-Oostersee-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Oostersee,24.0,R,0
return-kmzone2-Oostersee-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Oostersee,70.0,R,0
monfri-week-kmzone2-Oostersee-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Oostersee,80.0,R,0
monsat-week-kmzone2-Oostersee-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Oostersee,220.0,R,0
month-kmzone2-Oostersee-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Ottery,14.0,R,0
single-kmzone3-Ottery-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Ottery,28.0,R,0
return-kmzone3-Ottery-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Ottery,80.0,R,0
monfri-week-kmzone3-Ottery-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Ottery,100.0,R,0
monsat-week-kmzone3-Ottery-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Ottery,250.0,R,0
month-kmzone3-Ottery-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Paarden  Eiland,12.0,R,0
single-kmzone2-Paarden  Eiland-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Paarden  Eiland,24.0,R,0
return-kmzone2-Paarden  Eiland-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Paarden  Eiland,70.0,R,0
monfri-week-kmzone2-Paarden  Eiland-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Paarden  Eiland,80.0,R,0
monsat-week-kmzone2-Paarden  Eiland-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Paarden  Eiland,220.0,R,0
month-kmzone2-Paarden  Eiland-Goodwood,220.0,R,0
single-kmzone4-Goodwood-Paarl,15.0,R,0
single-kmzone4-Paarl-Goodwood,15.0,R,0
return-kmzone4-Goodwood-Paarl,30.0,R,0
return-kmzone4-Paarl-Goodwood,30.0,R,0
monfri-week-kmzone4-Goodwood-Paarl,90.0,R,0
monfri-week-kmzone4-Paarl-Goodwood,90.0,R,0
monsat-week-kmzone4-Goodwood-Paarl,120.0,R,0
monsat-week-kmzone4-Paarl-Goodwood,120.0,R,0
month-kmzone4-Goodwood-Paarl,280.0,R,0
month-kmzone4-Paarl-Goodwood,280.0,R,0
single-kmzone2-Goodwood-Parow,12.0,R,0
single-kmzone2-Parow-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Parow,24.0,R,0
return-kmzone2-Parow-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Parow,70.0,R,0
monfri-week-kmzone2-Parow-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Parow,80.0,R,0
monsat-week-kmzone2-Parow-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Parow,220.0,R,0
month-kmzone2-Parow-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Pentech,12.0,R,0
single-kmzone2-Pentech-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Pentech,24.0,R,0
return-kmzone2-Pentech-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Pentech,70.0,R,0
monfri-week-kmzone2-Pentech-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Pentech,80.0,R,0
monsat-week-kmzone2-Pentech-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Pentech,220.0,R,0
month-kmzone2-Pentech-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Philippi,14.0,R,0
single-kmzone3-Philippi-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Philippi,28.0,R,0
return-kmzone3-Philippi-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Philippi,80.0,R,0
monfri-week-kmzone3-Philippi-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Philippi,100.0,R,0
monsat-week-kmzone3-Philippi-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Philippi,250.0,R,0
month-kmzone3-Philippi-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Pinelands,12.0,R,0
single-kmzone2-Pinelands-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Pinelands,24.0,R,0
return-kmzone2-Pinelands-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Pinelands,70.0,R,0
monfri-week-kmzone2-Pinelands-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Pinelands,80.0,R,0
monsat-week-kmzone2-Pinelands-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Pinelands,220.0,R,0
month-kmzone2-Pinelands-Goodwood,220.0,R,0
single-kmzone3-Goodwood-Plumstead,14.0,R,0
single-kmzone3-Plumstead-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Plumstead,28.0,R,0
return-kmzone3-Plumstead-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Plumstead,80.0,R,0
monfri-week-kmzone3-Plumstead-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Plumstead,100.0,R,0
monsat-week-kmzone3-Plumstead-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Plumstead,250.0,R,0
month-kmzone3-Plumstead-Goodwood,250.0,R,0
single-kmzone3-Goodwood-Retreat,14.0,R,0
single-kmzone3-Retreat-Goodwood,14.0,R,0
return-kmzone3-Goodwood-Retreat,28.0,R,0
return-kmzone3-Retreat-Goodwood,28.0,R,0
monfri-week-kmzone3-Goodwood-Retreat,80.0,R,0
monfri-week-kmzone3-Retreat-Goodwood,80.0,R,0
monsat-week-kmzone3-Goodwood-Retreat,100.0,R,0
monsat-week-kmzone3-Retreat-Goodwood,100.0,R,0
month-kmzone3-Goodwood-Retreat,250.0,R,0
month-kmzone3-Retreat-Goodwood,250.0,R,0
single-kmzone2-Goodwood-Rondebosch,12.0,R,0
single-kmzone2-Rondebosch-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Rondebosch,24.0,R,0
return-kmzone2-Rondebosch-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Rondebosch,70.0,R,0
monfri-week-kmzone2-Rondebosch-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Rondebosch,80.0,R,0
monsat-week-kmzone2-Rondebosch-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Rondebosch,220.0,R,0
month-kmzone2-Rondebosch-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Rosebank,12.0,R,0
single-kmzone2-Rosebank-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Rosebank,24.0,R,0
return-kmzone2-Rosebank-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Rosebank,70.0,R,0
monfri-week-kmzone2-Rosebank-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Rosebank,80.0,R,0
monsat-week-kmzone2-Rosebank-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Rosebank,220.0,R,0
month-kmzone2-Rosebank-Goodwood,220.0,R,0
single-kmzone2-Goodwood-Sarepta,12.0,R,0
single-kmzone2-Sarepta-Goodwood,12.0,R,0
return-kmzone2-Goodwood-Sarepta,24.0,R,0
return-kmzone2-Sarepta-Goodwood,24.0,R,0
monfri-week-kmzone2-Goodwood-Sarepta,70.0,R,0
monfri-week-kmzone2-Sarepta-Goodwood,70.0,R,0
monsat-week-kmzone2-Goodwood-Sarepta,80.0,R,0
monsat-week-kmzone2-Sarepta-Goodwood,80.0,R,0
month-kmzone2-Goodwood-Sarepta,220.0,R,0
month-kmzone2-Sarepta-Goodwood,220.0,R,0
single-kmzone4-Goodwood-Simonstown,15.0,R,0
single-kmzone4-Simonstown-Goodwood,15.0,R,0
return-kmzone4-Goodwood-Simonstown,30.0,R,0
return-kmzone4-Simonstown-Goodwood,30.0,R,0
monfri-week-kmzone4-Goodwood-Simonstown,90.0,R,0
monfri-week-kmzone4-Simonstown-Goodwood,90.0,R,0
monsat-week-kmzone4-Goodwood-Simonstown,120.0,R,0
monsat-week-kmzone4-Simonstown-Goodwood,120.0,R,0
