shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
90_cntrl_line_shape_back,-33.921876648,18.514416065,73
90_cntrl_line_shape_back,-33.922214524,18.511981092,74
28_nthrn_line_shape,-33.922260879,18.42696683,1
28_nthrn_line_shape,-33.924060871,18.429679222,2
28_nthrn_line_shape,-33.924763377,18.431133052,3
28_nthrn_line_shape,-33.925186068,18.433134184,4
28_nthrn_line_shape,-33.92537261,18.436052939,5
28_nthrn_line_shape,-33.925302444,18.438636567,6
28_nthrn_line_shape,-33.92510673,18.440183615,7
28_nthrn_line_shape,-33.92459961,18.441952841,8
28_nthrn_line_shape,-33.924115508,18.443501796,9
28_nthrn_line_shape,-33.923927835,18.444437809,10
28_nthrn_line_shape,-33.923701266,18.44597156,11
28_nthrn_line_shape,-33.923518911,18.447600517,12
28_nthrn_line_shape,-33.923284413,18.449278339,13
28_nthrn_line_shape,-33.922965026,18.450711572,14
28_nthrn_line_shape,-33.922752928,18.451618341,15
28_nthrn_line_shape,-33.922323381,18.453443107,16
28_nthrn_line_shape,-33.922166749,18.455059517,17
28_nthrn_line_shape,-33.922090116,18.456728429,18
28_nthrn_line_shape,-33.922082204,18.458629692,19
28_nthrn_line_shape,-33.922034332,18.459027803,20
28_nthrn_line_shape,-33.922031156,18.459833001,21
28_nthrn_line_shape,-33.922511025,18.464056298,22
28_nthrn_line_shape,-33.92239703,18.46622605,23
28_nthrn_line_shape,-33.922261665,18.467515304,24
28_nthrn_line_shape,-33.922145746,18.468426304,25
28_nthrn_line_shape,-33.921887428,18.469960212,26
28_nthrn_line_shape,-33.921554638,18.471381273,27
28_nthrn_line_shape,-33.921088785,18.473583495,28
28_nthrn_line_shape,-33.920716357,18.474597763,29
28_nthrn_line_shape,-33.920195973,18.475901834,30
28_nthrn_line_shape,-33.919341531,18.477972407,31
28_nthrn_line_shape,-33.918795821,18.479572199,32
28_nthrn_line_shape,-33.918317838,18.481775262,33
28_nthrn_line_shape,-33.917618383,18.484605091,34
28_nthrn_line_shape,-33.917120497,18.486637078,35
28_nthrn_line_shape,-33.916570993,18.489107838,36
28_nthrn_line_shape,-33.915895719,18.491992822,37
28_nthrn_line_shape,-33.915895725,18.49200013,38
28_nthrn_line_shape,-33.915527234,18.493417726,39
28_nthrn_line_shape,-33.915179197,18.49492525,40
28_nthrn_line_shape,-33.914638472,18.495868031,41
28_nthrn_line_shape,-33.913602129,18.497140397,42
28_nthrn_line_shape,-33.912403165,18.498429508,43
28_nthrn_line_shape,-33.910913322,18.499998721,44
28_nthrn_line_shape,-33.908585414,18.502424643,45
28_nthrn_line_shape,-33.904666337,18.506799254,46
28_nthrn_line_shape,-33.903214913,18.508338475,47
28_nthrn_line_shape,-33.902768226,18.508911833,48
28_nthrn_line_shape,-33.901710402,18.510840835,49
28_nthrn_line_shape,-33.901307941,18.511682984,50
28_nthrn_line_shape,-33.900322165,18.513270126,51
28_nthrn_line_shape,-33.899566756,18.514481959,52
28_nthrn_line_shape,-33.898635623,18.51575508,53
28_nthrn_line_shape,-33.89697224,18.517343987,54
28_nthrn_line_shape,-33.896224971,18.518379331,55
28_nthrn_line_shape,-33.89622491,18.518385504,56
28_nthrn_line_shape,-33.895627161,18.51914749,57
28_nthrn_line_shape,-33.895150372,18.520271372,58
28_nthrn_line_shape,-33.894815579,18.521327439,59
28_nthrn_line_shape,-33.894690327,18.522711737,60
28_nthrn_line_shape,-33.89464205,18.523574742,61
28_nthrn_line_shape,-33.894854738,18.524753899,62
28_nthrn_line_shape,-33.894944318,18.526115077,63
28_nthrn_line_shape,-33.894936826,18.527544936,64
28_nthrn_line_shape,-33.894938942,18.527427866,65
28_nthrn_line_shape,-33.894689747,18.528834062,66
28_nthrn_line_shape,-33.894448776,18.530320458,67
28_nthrn_line_shape,-33.894046156,18.532969236,68
28_nthrn_line_shape,-33.893429838,18.536413998,69
28_nthrn_line_shape,-33.892981374,18.538799802,70
28_nthrn_line_shape,-33.89246194,18.542177521,71
28_nthrn_line_shape,-33.892143538,18.543825301,72
28_nthrn_line_shape,-33.892019983,18.545123117,73
28_nthrn_line_shape,-33.891855678,18.54637037,74
28_nthrn_line_shape,-33.891666247,18.549010936,75
28_nthrn_line_shape,-33.891478347,18.550526895,76
28_nthrn_line_shape,-33.891228521,18.553245843,77
28_nthrn_line_shape,-33.891005804,18.554923939,78
28_nthrn_line_shape,-33.89062017,18.55723569,79
28_nthrn_line_shape,-33.890620374,18.557249918,80
28_nthrn_line_shape,-33.890110812,18.560238622,81
28_nthrn_line_shape,-33.889648086,18.562969573,82
28_nthrn_line_shape,-33.889448497,18.564491313,83
28_nthrn_line_shape,-33.889190373,18.566030364,84
28_nthrn_line_shape,-33.889186414,18.566768096,85
28_nthrn_line_shape,-33.889227482,18.567965734,86
28_nthrn_line_shape,-33.88922768,18.567980349,87
28_nthrn_line_shape,-33.889478115,18.56982967,88
28_nthrn_line_shape,-33.890135858,18.571638627,89
28_nthrn_line_shape,-33.890536617,18.572638994,90
28_nthrn_line_shape,-33.891425974,18.57443394,91
28_nthrn_line_shape,-33.893445662,18.578776828,92
28_nthrn_line_shape,-33.893759613,18.579401906,93
28_nthrn_line_shape,-33.895655946,18.583404549,94
28_nthrn_line_shape,-33.896474917,18.585263606,95
28_nthrn_line_shape,-33.896951903,18.586396747,96
28_nthrn_line_shape,-33.89720221,18.588504904,97
28_nthrn_line_shape,-33.897564233,18.591364113,98
28_nthrn_line_shape,-33.897712635,18.592853414,99
28_nthrn_line_shape,-33.898069689,18.595408126,100
28_nthrn_line_shape,-33.898291076,18.597988377,101
28_nthrn_line_shape,-33.898726047,18.601164489,102
28_nthrn_line_shape,-33.898852043,18.602535194,103
28_nthrn_line_shape,-33.899089316,18.603996106,104
28_nthrn_line_shape,-33.899439401,18.605268652,105
28_nthrn_line_shape,-33.899736155,18.606550954,106
28_nthrn_line_shape,-33.900404526,18.607778435,107
28_nthrn_line_shape,-33.901528304,18.609294068,108
28_nthrn_line_shape,-33.902499251,18.610648609,109
28_nthrn_line_shape,-33.903518187,18.612249508,110
28_nthrn_line_shape,-33.90412788,18.613714586,111
28_nthrn_line_shape,-33.904561855,18.615406108,112
28_nthrn_line_shape,-33.904679926,18.618236775,113
28_nthrn_line_shape,-33.904991404,18.621038167,114
28_nthrn_line_shape,-33.905619436,18.624742314,115
28_nthrn_line_shape,-33.906120031,18.62694247,116
28_nthrn_line_shape,-33.906343282,18.627539854,117
28_nthrn_line_shape_back,-33.906343282,18.627539854,1
28_nthrn_line_shape_back,-33.906120031,18.62694247,2
28_nthrn_line_shape_back,-33.905619436,18.624742314,3
28_nthrn_line_shape_back,-33.904991404,18.621038167,4
28_nthrn_line_shape_back,-33.904679926,18.618236775,5
28_nthrn_line_shape_back,-33.904561855,18.615406108,6
28_nthrn_line_shape_back,-33.90412788,18.613714586,7
28_nthrn_line_shape_back,-33.903518187,18.612249508,8
28_nthrn_line_shape_back,-33.902499251,18.610648609,9
28_nthrn_line_shape_back,-33.901528304,18.609294068,10
28_nthrn_line_shape_back,-33.900404526,18.607778435,11
28_nthrn_line_shape_back,-33.899736155,18.606550954,12
28_nthrn_line_shape_back,-33.899439401,18.605268652,13
28_nthrn_line_shape_back,-33.899089316,18.603996106,14
28_nthrn_line_shape_back,-33.898852043,18.602535194,15
28_nthrn_line_shape_back,-33.898726047,18.601164489,16
28_nthrn_line_shape_back,-33.898291076,18.597988377,17
28_nthrn_line_shape_back,-33.898069689,18.595408126,18
28_nthrn_line_shape_back,-33.897712635,18.592853414,19
28_nthrn_line_shape_back,-33.897564233,18.591364113,20
28_nthrn_line_shape_back,-33.89720221,18.588504904,21
28_nthrn_line_shape_back,-33.896951903,18.586396747,22
28_nthrn_line_shape_back,-33.896474917,18.585263606,23
28_nthrn_line_shape_back,-33.895655946,18.583404549,24
28_nthrn_line_shape_back,-33.893759613,18.579401906,25
28_nthrn_line_shape_back,-33.893445662,18.578776828,26
28_nthrn_line_shape_back,-33.891425974,18.57443394,27
28_nthrn_line_shape_back,-33.890536617,18.572638994,28
28_nthrn_line_shape_back,-33.890135858,18.571638627,29
28_nthrn_line_shape_back,-33.889478115,18.56982967,30
28_nthrn_line_shape_back,-33.88922768,18.567980349,31
28_nthrn_line_shape_back,-33.889227482,18.567965734,32
28_nthrn_line_shape_back,-33.889186414,18.566768096,33
28_nthrn_line_shape_back,-33.889190373,18.566030364,34
28_nthrn_line_shape_back,-33.889448497,18.564491313,35
28_nthrn_line_shape_back,-33.889648086,18.562969573,36
28_nthrn_line_shape_back,-33.890110812,18.560238622,37
28_nthrn_line_shape_back,-33.890620374,18.557249918,38
28_nthrn_line_shape_back,-33.89062017,18.55723569,39
28_nthrn_line_shape_back,-33.891005804,18.554923939,40
28_nthrn_line_shape_back,-33.891228521,18.553245843,41
28_nthrn_line_shape_back,-33.891478347,18.550526895,42
28_nthrn_line_shape_back,-33.891666247,18.549010936,43
28_nthrn_line_shape_back,-33.891855678,18.54637037,44
28_nthrn_line_shape_back,-33.892019983,18.545123117,45
28_nthrn_line_shape_back,-33.892143538,18.543825301,46
28_nthrn_line_shape_back,-33.89246194,18.542177521,47
28_nthrn_line_shape_back,-33.892981374,18.538799802,48
28_nthrn_line_shape_back,-33.893429838,18.536413998,49
28_nthrn_line_shape_back,-33.894046156,18.532969236,50
28_nthrn_line_shape_back,-33.894448776,18.530320458,51
28_nthrn_line_shape_back,-33.894689747,18.528834062,52
28_nthrn_line_shape_back,-33.894938942,18.527427866,53
28_nthrn_line_shape_back,-33.894936826,18.527544936,54
28_nthrn_line_shape_back,-33.894944318,18.526115077,55
28_nthrn_line_shape_back,-33.894854738,18.524753899,56
28_nthrn_line_shape_back,-33.89464205,18.523574742,57
28_nthrn_line_shape_back,-33.894690327,18.522711737,58
28_nthrn_line_shape_back,-33.894815579,18.521327439,59
28_nthrn_line_shape_back,-33.895150372,18.520271372,60
28_nthrn_line_shape_back,-33.895627161,18.51914749,61
28_nthrn_line_shape_back,-33.89622491,18.518385504,62
28_nthrn_line_shape_back,-33.896224971,18.518379331,63
28_nthrn_line_shape_back,-33.89697224,18.517343987,64
28_nthrn_line_shape_back,-33.898635623,18.51575508,65
28_nthrn_line_shape_back,-33.899566756,18.514481959,66
28_nthrn_line_shape_back,-33.900322165,18.513270126,67
28_nthrn_line_shape_back,-33.901307941,18.511682984,68
28_nthrn_line_shape_back,-33.901710402,18.510840835,69
28_nthrn_line_shape_back,-33.902768226,18.508911833,70
28_nthrn_line_shape_back,-33.903214913,18.508338475,71
28_nthrn_line_shape_back,-33.904666337,18.506799254,72
28_nthrn_line_shape_back,-33.908585414,18.502424643,73
28_nthrn_line_shape_back,-33.910913322,18.499998721,74
28_nthrn_line_shape_back,-33.912403165,18.498429508,75
28_nthrn_line_shape_back,-33.913602129,18.497140397,76
28_nthrn_line_shape_back,-33.914638472,18.495868031,77
28_nthrn_line_shape_back,-33.915179197,18.49492525,78
28_nthrn_line_shape_back,-33.915527234,18.493417726,79
28_nthrn_line_shape_back,-33.915895725,18.49200013,80
28_nthrn_line_shape_back,-33.915895719,18.491992822,81
28_nthrn_line_shape_back,-33.916570993,18.489107838,82
28_nthrn_line_shape_back,-33.917120497,18.486637078,83
28_nthrn_line_shape_back,-33.917618383,18.484605091,84
28_nthrn_line_shape_back,-33.918317838,18.481775262,85
28_nthrn_line_shape_back,-33.918795821,18.479572199,86
28_nthrn_line_shape_back,-33.919341531,18.477972407,87
28_nthrn_line_shape_back,-33.920195973,18.475901834,88
28_nthrn_line_shape_back,-33.920716357,18.474597763,89
28_nthrn_line_shape_back,-33.921088785,18.473583495,90
28_nthrn_line_shape_back,-33.921554638,18.471381273,91
28_nthrn_line_shape_back,-33.921887428,18.469960212,92
28_nthrn_line_shape_back,-33.922145746,18.468426304,93
28_nthrn_line_shape_back,-33.922261665,18.467515304,94
28_nthrn_line_shape_back,-33.92239703,18.46622605,95
28_nthrn_line_shape_back,-33.922511025,18.464056298,96
28_nthrn_line_shape_back,-33.922031156,18.459833001,97
28_nthrn_line_shape_back,-33.922034332,18.459027803,98
28_nthrn_line_shape_back,-33.922082204,18.458629692,99
28_nthrn_line_shape_back,-33.922090116,18.456728429,100
28_nthrn_line_shape_back,-33.922166749,18.455059517,101
28_nthrn_line_shape_back,-33.922323381,18.453443107,102
28_nthrn_line_shape_back,-33.922752928,18.451618341,103
28_nthrn_line_shape_back,-33.922965026,18.450711572,104
28_nthrn_line_shape_back,-33.923284413,18.449278339,105
28_nthrn_line_shape_back,-33.923518911,18.447600517,106
28_nthrn_line_shape_back,-33.923701266,18.44597156,107
28_nthrn_line_shape_back,-33.923927835,18.444437809,108
28_nthrn_line_shape_back,-33.924115508,18.443501796,109
28_nthrn_line_shape_back,-33.92459961,18.441952841,110
28_nthrn_line_shape_back,-33.92510673,18.440183615,111
28_nthrn_line_shape_back,-33.925302444,18.438636567,112
28_nthrn_line_shape_back,-33.92537261,18.436052939,113
28_nthrn_line_shape_back,-33.925186068,18.433134184,114
28_nthrn_line_shape_back,-33.924763377,18.431133052,115
28_nthrn_line_shape_back,-33.924060871,18.429679222,116
28_nthrn_line_shape_back,-33.922260879,18.42696683,117
34_via_eerste_river,-33.830927882,18.82815703,1
34_via_eerste_river,-33.834202798,18.826616893,2
34_via_eerste_river,-33.837461277,18.825302098,3
34_via_eerste_river,-33.842301499,18.823240835,4
34_via_eerste_river,-33.847473795,18.820831973,5
34_via_eerste_river,-33.849361986,18.819773442,6
34_via_eerste_river,-33.852917349,18.817245578,7
34_via_eerste_river,-33.855956098,18.815263059,8
34_via_eerste_river,-33.858820117,18.814486208,9
34_via_eerste_river,-33.861048791,18.814735967,10
34_via_eerste_river,-33.870996569,18.8183598,11
34_via_eerste_river,-33.874774961,18.819883434,12
34_via_eerste_river,-33.87721913,18.821140727,13
34_via_eerste_river,-33.882483858,18.825782772,14
34_via_eerste_river,-33.891004977,18.834210935,15
34_via_eerste_river,-33.894974039,18.83777343,16
34_via_eerste_river,-33.898326187,18.840410892,17
34_via_eerste_river,-33.900748386,18.842465668,18
34_via_eerste_river,-33.90419146,18.845180072,19
34_via_eerste_river,-33.908026444,18.848127275,20
34_via_eerste_river,-33.909595969,18.84920081,21
34_via_eerste_river,-33.911225658,18.850090761,22
34_via_eerste_river,-33.91467128,18.851458862,23
34_via_eerste_river,-33.918270569,18.852896658,24
34_via_eerste_river,-33.919984022,18.85335391,25
34_via_eerste_river,-33.922284367,18.853923194,26
34_via_eerste_river,-33.923997604,18.854113245,27
34_via_eerste_river,-33.926123855,18.854034667,28
34_via_eerste_river,-33.92831093,18.853702871,29
34_via_eerste_river,-33.93035997,18.853209721,30
34_via_eerste_river,-33.932155463,18.852622378,31
34_via_eerste_river,-33.933511807,18.852370998,32
34_via_eerste_river,-33.935078451,18.851839435,33
34_via_eerste_river,-33.936524205,18.851114498,34
34_via_eerste_river,-33.938633895,18.849658174,35
34_via_eerste_river,-33.939967122,18.848667419,36
34_via_eerste_river,-33.941612643,18.845670561,37
34_via_eerste_river,-33.942996002,18.842161699,38
34_via_eerste_river,-33.943910347,18.839068785,39
34_via_eerste_river,-33.944579777,18.836650837,40
34_via_eerste_river,-33.948000095,18.829621881,41
34_via_eerste_river,-33.951142589,18.822815217,42
34_via_eerste_river,-33.953358208,18.817989492,43
34_via_eerste_river,-33.956346983,18.811774903,44
34_via_eerste_river,-33.959589934,18.804901357,45
34_via_eerste_river,-33.961568219,18.800893202,46
34_via_eerste_river,-33.964970215,18.793552595,47
34_via_eerste_river,-33.966166192,18.791407507,48
34_via_eerste_river,-33.968043966,18.788486508,49
34_via_eerste_river,-33.970665971,18.784688965,50
34_via_eerste_river,-33.972909689,18.782125324,51
34_via_eerste_river,-33.976268127,18.778304989,52
34_via_eerste_river,-33.978251264,18.775636044,53
34_via_eerste_river,-33.979534932,18.773765197,54
34_via_eerste_river,-33.98096166,18.771657463,55
34_via_eerste_river,-33.982207259,18.770322911,56
34_via_eerste_river,-33.983390532,18.769149445,57
34_via_eerste_river,-33.985719667,18.7677396,58
34_via_eerste_river,-33.988880339,18.766210983,59
34_via_eerste_river,-33.990733851,18.765080794,60
34_via_eerste_river,-33.99581879,18.761157014,61
34_via_eerste_river,-33.99870754,18.759034369,62
34_via_eerste_river,-34.001456542,18.756976911,63
34_via_eerste_river,-34.003360021,18.754950119,64
34_via_eerste_river,-34.00518571,18.75188748,65
34_via_eerste_river,-34.005805873,18.749476843,66
34_via_eerste_river,-34.006294526,18.746582604,67
34_via_eerste_river,-34.005726393,18.742093821,68
34_via_eerste_river,-34.004719431,18.738393339,69
34_via_eerste_river,-34.003080417,18.735308781,70
34_via_eerste_river,-34.001264144,18.732540111,71
34_via_eerste_river,-33.999267294,18.729092821,72
34_via_eerste_river,-33.996652956,18.726429094,73
34_via_eerste_river,-33.994121821,18.724403106,74
34_via_eerste_river,-33.99017205,18.721468914,75
34_via_eerste_river,-33.98560999,18.717803583,76
34_via_eerste_river,-33.977114061,18.71136587,77
34_via_eerste_river,-33.973403488,18.708473547,78
34_via_eerste_river,-33.970863572,18.706529883,79
34_via_eerste_river,-33.965003105,18.70164713,80
34_via_eerste_river,-33.96140051,18.699071263,81
34_via_eerste_river,-33.955655673,18.694672878,82
34_via_eerste_river,-33.950162368,18.690486461,83
34_via_eerste_river,-33.944454998,18.685846017,84
34_via_eerste_river,-33.939248774,18.682041346,85
34_via_eerste_river,-33.934795906,18.678533025,86
34_via_eerste_river,-33.930970269,18.675561117,87
34_via_eerste_river,-33.924357146,18.670514478,88
34_via_eerste_river,-33.920604413,18.667539075,89
34_via_eerste_river,-33.918292777,18.665342392,90
34_via_eerste_river,-33.917035345,18.664120032,91
34_via_eerste_river,-33.916121715,18.662695065,92
34_via_eerste_river,-33.914850436,18.660412935,93
34_via_eerste_river,-33.913843163,18.657584538,94
34_via_eerste_river,-33.912134514,18.65114118,95
34_via_eerste_river,-33.910638898,18.645587577,96
34_via_eerste_river,-33.909825491,18.642645172,97
34_via_eerste_river,-33.908771226,18.638453238,98
34_via_eerste_river,-33.907598538,18.634357043,99
34_via_eerste_river,-33.907093823,18.630254805,100
34_via_eerste_river,-33.906530249,18.626959231,101
34_via_eerste_river,-33.905395722,18.620893852,102
34_via_eerste_river_back,-33.905395722,18.620893852,1
34_via_eerste_river_back,-33.906530249,18.626959231,2
34_via_eerste_river_back,-33.907093823,18.630254805,3
34_via_eerste_river_back,-33.907598538,18.634357043,4
34_via_eerste_river_back,-33.908771226,18.638453238,5
34_via_eerste_river_back,-33.909825491,18.642645172,6
34_via_eerste_river_back,-33.910638898,18.645587577,7
34_via_eerste_river_back,-33.912134514,18.65114118,8
34_via_eerste_river_back,-33.913843163,18.657584538,9
34_via_eerste_river_back,-33.914850436,18.660412935,10
34_via_eerste_river_back,-33.916121715,18.662695065,11
34_via_eerste_river_back,-33.917035345,18.664120032,12
34_via_eerste_river_back,-33.918292777,18.665342392,13
34_via_eerste_river_back,-33.920604413,18.667539075,14
34_via_eerste_river_back,-33.924357146,18.670514478,15
34_via_eerste_river_back,-33.930970269,18.675561117,16
34_via_eerste_river_back,-33.934795906,18.678533025,17
34_via_eerste_river_back,-33.939248774,18.682041346,18
34_via_eerste_river_back,-33.944454998,18.685846017,19
34_via_eerste_river_back,-33.950162368,18.690486461,20
34_via_eerste_river_back,-33.955655673,18.694672878,21
34_via_eerste_river_back,-33.96140051,18.699071263,22
34_via_eerste_river_back,-33.965003105,18.70164713,23
34_via_eerste_river_back,-33.970863572,18.706529883,24
34_via_eerste_river_back,-33.973403488,18.708473547,25
34_via_eerste_river_back,-33.977114061,18.71136587,26
34_via_eerste_river_back,-33.98560999,18.717803583,27
34_via_eerste_river_back,-33.99017205,18.721468914,28
34_via_eerste_river_back,-33.994121821,18.724403106,29
34_via_eerste_river_back,-33.996652956,18.726429094,30
34_via_eerste_river_back,-33.999267294,18.729092821,31
34_via_eerste_river_back,-34.001264144,18.732540111,32
34_via_eerste_river_back,-34.003080417,18.735308781,33
34_via_eerste_river_back,-34.004719431,18.738393339,34
34_via_eerste_river_back,-34.005726393,18.742093821,35
34_via_eerste_river_back,-34.006294526,18.746582604,36
34_via_eerste_river_back,-34.005805873,18.749476843,37
34_via_eerste_river_back,-34.00518571,18.75188748,38
34_via_eerste_river_back,-34.003360021,18.754950119,39
34_via_eerste_river_back,-34.001456542,18.756976911,40
34_via_eerste_river_back,-33.99870754,18.759034369,41
34_via_eerste_river_back,-33.99581879,18.761157014,42
34_via_eerste_river_back,-33.990733851,18.765080794,43
34_via_eerste_river_back,-33.988880339,18.766210983,44
34_via_eerste_river_back,-33.985719667,18.7677396,45
34_via_eerste_river_back,-33.983390532,18.769149445,46
34_via_eerste_river_back,-33.982207259,18.770322911,47
34_via_eerste_river_back,-33.98096166,18.771657463,48
34_via_eerste_river_back,-33.979534932,18.773765197,49
34_via_eerste_river_back,-33.978251264,18.775636044,50
34_via_eerste_river_back,-33.976268127,18.778304989,51
34_via_eerste_river_back,-33.972909689,18.782125324,52
34_via_eerste_river_back,-33.970665971,18.784688965,53
34_via_eerste_river_back,-33.968043966,18.788486508,54
34_via_eerste_river_back,-33.966166192,18.791407507,55
34_via_eerste_river_back,-33.964970215,18.793552595,56
34_via_eerste_river_back,-33.961568219,18.800893202,57
34_via_eerste_river_back,-33.959589934,18.804901357,58
34_via_eerste_river_back,-33.956346983,18.811774903,59
34_via_eerste_river_back,-33.953358208,18.817989492,60
34_via_eerste_river_back,-33.951142589,18.822815217,61
34_via_eerste_river_back,-33.948000095,18.829621881,62
34_via_eerste_river_back,-33.944579777,18.836650837,63
34_via_eerste_river_back,-33.943910347,18.839068785,64
34_via_eerste_river_back,-33.942996002,18.842161699,65
34_via_eerste_river_back,-33.941612643,18.845670561,66
34_via_eerste_river_back,-33.939967122,18.848667419,67
34_via_eerste_river_back,-33.938633895,18.849658174,68
34_via_eerste_river_back,-33.936524205,18.851114498,69
34_via_eerste_river_back,-33.935078451,18.851839435,70
34_via_eerste_river_back,-33.933511807,18.852370998,71
34_via_eerste_river_back,-33.932155463,18.852622378,72
34_via_eerste_river_back,-33.93035997,18.853209721,73
34_via_eerste_river_back,-33.92831093,18.853702871,74
34_via_eerste_river_back,-33.926123855,18.854034667,75
34_via_eerste_river_back,-33.923997604,18.854113245,76
34_via_eerste_river_back,-33.922284367,18.853923194,77
34_via_eerste_river_back,-33.919984022,18.85335391,78
34_via_eerste_river_back,-33.918270569,18.852896658,79
34_via_eerste_river_back,-33.91467128,18.851458862,80
34_via_eerste_river_back,-33.911225658,18.850090761,81
34_via_eerste_river_back,-33.909595969,18.84920081,82
34_via_eerste_river_back,-33.908026444,18.848127275,83
34_via_eerste_river_back,-33.90419146,18.845180072,84
34_via_eerste_river_back,-33.900748386,18.842465668,85
34_via_eerste_river_back,-33.898326187,18.840410892,86
34_via_eerste_river_back,-33.894974039,18.83777343,87
34_via_eerste_river_back,-33.891004977,18.834210935,88
34_via_eerste_river_back,-33.882483858,18.825782772,89
34_via_eerste_river_back,-33.87721913,18.821140727,90
34_via_eerste_river_back,-33.874774961,18.819883434,91
34_via_eerste_river_back,-33.870996569,18.8183598,92
34_via_eerste_river_back,-33.861048791,18.814735967,93
34_via_eerste_river_back,-33.858820117,18.814486208,94
34_via_eerste_river_back,-33.855956098,18.815263059,95
34_via_eerste_river_back,-33.852917349,18.817245578,96
34_via_eerste_river_back,-33.849361986,18.819773442,97
34_via_eerste_river_back,-33.847473795,18.820831973,98
34_via_eerste_river_back,-33.842301499,18.823240835,99
34_via_eerste_river_back,-33.837461277,18.825302098,100
34_via_eerste_river_back,-33.834202798,18.826616893,101
34_via_eerste_river_back,-33.830927882,18.82815703,102
35_nrthn_line_shape,-33.922828844,18.426559459,1
35_nrthn_line_shape,-33.924046417,18.42835003,2
35_nrthn_line_shape,-33.925091099,18.431292387,3
35_nrthn_line_shape,-33.925580463,18.434175736,4
35_nrthn_line_shape,-33.925498005,18.439730809,5
35_nrthn_line_shape,-33.925352245,18.444099684,6
35_nrthn_line_shape,-33.925276538,18.446837184,7
35_nrthn_line_shape,-33.925843347,18.452790495,8
35_nrthn_line_shape,-33.92586276,18.452932111,9
35_nrthn_line_shape,-33.926484642,18.458070274,10
35_nrthn_line_shape,-33.926976988,18.463167681,11
35_nrthn_line_shape,-33.927124447,18.466015838,12
35_nrthn_line_shape,-33.926640771,18.470075708,13
35_nrthn_line_shape,-33.925999874,18.475033666,14
35_nrthn_line_shape,-33.925445442,18.480194334,15
35_nrthn_line_shape,-33.924702623,18.486027396,16
35_nrthn_line_shape,-33.92421847,18.490299493,17
35_nrthn_line_shape,-33.923429771,18.496824942,18
35_nrthn_line_shape,-33.922895574,18.50109904,19
35_nrthn_line_shape,-33.922754712,18.50291676,20
35_nrthn_line_shape,-33.922125559,18.507170147,21
35_nrthn_line_shape,-33.921364275,18.513521503,22
35_nrthn_line_shape,-33.920856155,18.51709771,23
35_nrthn_line_shape,-33.920214556,18.521731935,24
35_nrthn_line_shape,-33.919259933,18.530618784,25
35_nrthn_line_shape,-33.918661748,18.534707994,26
35_nrthn_line_shape,-33.918037062,18.537853747,27
35_nrthn_line_shape,-33.916922949,18.540796918,28
35_nrthn_line_shape,-33.915403572,18.544704729,29
35_nrthn_line_shape,-33.914549636,18.547099665,30
35_nrthn_line_shape,-33.914012142,18.549044745,31
35_nrthn_line_shape,-33.912696281,18.553546089,32
35_nrthn_line_shape,-33.91112749,18.558861311,33
35_nrthn_line_shape,-33.9106893,18.561719887,34
35_nrthn_line_shape,-33.910689645,18.561799157,35
35_nrthn_line_shape,-33.910382272,18.566187032,36
35_nrthn_line_shape,-33.910769737,18.569142638,37
35_nrthn_line_shape,-33.910769993,18.569201571,38
35_nrthn_line_shape,-33.910587119,18.571882684,39
35_nrthn_line_shape,-33.910656179,18.574061854,40
35_nrthn_line_shape,-33.910755465,18.577878036,41
35_nrthn_line_shape,-33.909812116,18.584590031,42
35_nrthn_line_shape,-33.908828351,18.591801543,43
35_nrthn_line_shape,-33.908004514,18.597701433,44
35_nrthn_line_shape,-33.906882842,18.606313128,45
35_nrthn_line_shape,-33.906247361,18.611782362,46
35_nrthn_line_shape,-33.905515251,18.616992321,47
35_nrthn_line_shape,-33.905064158,18.619471455,48
35_nrthn_line_shape,-33.906009302,18.624338857,49
35_nrthn_line_shape,-33.906477366,18.625884159,50
35_nrthn_line_shape,-33.906701569,18.626871056,51
35_nrthn_line_shape,-33.907038623,18.628861627,52
35_nrthn_line_shape,-33.907297881,18.632317521,53
35_nrthn_line_shape,-33.907403152,18.634849858,54
35_nrthn_line_shape,-33.907236327,18.637503973,55
35_nrthn_line_shape,-33.906327129,18.64759794,56
35_nrthn_line_shape,-33.905825754,18.653164333,57
35_nrthn_line_shape,-33.905173776,18.655842076,58
35_nrthn_line_shape,-33.904455333,18.657384575,59
35_nrthn_line_shape,-33.901660141,18.661014321,60
35_nrthn_line_shape,-33.897326471,18.666670685,61
35_nrthn_line_shape,-33.892515519,18.673155878,62
35_nrthn_line_shape,-33.888820508,18.677946504,63
35_nrthn_line_shape,-33.885686421,18.682155001,64
35_nrthn_line_shape,-33.884216158,18.684377507,65
35_nrthn_line_shape,-33.882488205,18.686597545,66
35_nrthn_line_shape,-33.880914818,18.68859759,67
35_nrthn_line_shape,-33.878083737,18.692066894,68
35_nrthn_line_shape,-33.875082292,18.69472278,69
35_nrthn_line_shape,-33.867483645,18.700287012,70
35_nrthn_line_shape,-33.865463256,18.702113342,71
35_nrthn_line_shape,-33.863494066,18.703504708,72
35_nrthn_line_shape,-33.861348297,18.706074804,73
35_nrthn_line_shape,-33.854085455,18.715033066,74
35_nrthn_line_shape,-33.849836171,18.720533093,75
35_nrthn_line_shape,-33.846974954,18.723885321,76
